,passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,extra,tip_amount,tolls_amount,congestion_surcharge,airport_fee,PUZone,DOZone,PULat,PULong,DOLat,DOLong,duration,speed_minutes,hour_pickup,minute_pickup,day_pickup,peak_hour
1808555,2.0,1.7710000000000004,246,50,5.0,3.0,2.2,0.0,2.5,0.0,LaGuardia Airport,Yorkville East,40.77013003,-73.86703007,40.76955898,-73.9413803,2.5833333333333335,0.6855483870967742,22,48,16,0
2401550,1.0,4.250400000000001,142,233,11.0,0.5,2.96,0.0,2.5,0.0,Midtown East,JFK Airport,40.7509,-73.96442,40.63983,-73.77874,11.916666666666666,0.35667692307692317,21,1,21,0
1913569,1.0,3.8479000000000005,163,262,10.5,0.5,2.86,0.0,2.5,0.0,Midtown Center,Upper West Side South,40.7588,-73.97291,40.787,-73.9754,12.7,0.302984251968504,20,38,17,0
2801480,2.0,1.9481000000000002,237,142,10.0,0.0,1.33,0.0,2.5,0.0,Lenox Hill West,Murray Hill,40.7708,-73.9567,40.7479,-73.9757,14.316666666666666,0.1360721769499418,15,4,25,1
535493,1.0,9.048200000000001,237,116,19.0,0.5,3.0,0.0,2.5,0.0,East Chelsea,Midtown North,40.742352,-74.00621,40.754932,-73.984016,16.95,0.5338171091445428,21,45,5,0
302511,1.0,7.438200000000001,132,205,15.5,0.5,4.2,0.0,0.0,1.25,East Village,Long Island City/Hunters Point,40.7265,-73.9815,40.74124696,-73.94262762,12.95,0.5743783783783785,23,7,3,0
132612,1.0,2.898,163,234,9.0,2.5,2.45,0.0,2.5,0.0,Upper West Side North,Midtown South,40.91394506,-73.84871493,40.754932,-73.984016,10.35,0.28,13,19,2,0
1643372,1.0,1.4651,236,236,6.0,0.0,1.86,0.0,2.5,0.0,Penn Station/Madison Sq West,Gramercy,40.7498,-73.9917,40.7368,-73.9845,5.816666666666666,0.2518796561604585,13,38,15,0
681434,1.0,3.5259,79,90,10.0,0.5,2.76,0.0,2.5,0.0,Murray Hill,Union Sq,40.7479,-73.9757,40.7359,-73.9911,11.4,0.3092894736842105,2,1,7,0
2756185,1.0,0.9499,237,140,5.0,0.0,1.66,0.0,2.5,0.0,Lenox Hill West,Murray Hill,40.7708,-73.9567,40.7479,-73.9757,5.083333333333333,0.18686557377049182,8,31,25,1
1433025,1.0,2.8014,151,143,9.5,1.0,2.76,0.0,2.5,0.0,Upper East Side South,Upper East Side North,40.7736,-73.9566,40.7641,-73.956,11.116666666666667,0.252,17,16,13,0
2458321,2.0,2.9785000000000004,100,249,9.0,0.0,0.0,0.0,2.5,0.0,Yorkville East,JFK Airport,40.76955898,-73.9413803,40.63983,-73.77874,11.083333333333334,0.26873684210526316,12,50,22,0
523837,1.0,1.932,90,137,9.0,3.0,2.55,0.0,2.5,0.0,East Chelsea,Greenwich Village South,40.742352,-74.00621,40.73211001,-73.99648007,12.516666666666667,0.1543541944074567,20,25,5,0
3108633,3.0,36.225,132,48,52.0,0.0,9.28,6.55,2.5,1.25,Greenwich Village North,Lincoln Square West,40.73211001,-73.99648007,40.77677997,-73.98296006,40.85,0.886780905752754,11,17,28,0
2933417,1.0,3.4776000000000002,249,163,11.5,1.0,3.16,0.0,2.5,0.0,Central Park,Garment District,40.76748004,-73.97069005,40.7544,-73.99185,15.766666666666667,0.22056659619450317,17,8,26,0
2453089,1.0,4.2021,231,107,11.0,0.0,2.86,0.0,2.5,0.0,Yorkville East,JFK Airport,40.76955898,-73.9413803,40.63983,-73.77874,11.666666666666666,0.36018,11,4,22,0
2415748,2.0,1.2880000000000003,170,234,6.0,3.0,1.95,0.0,2.5,0.0,Hudson Sq,JFK Airport,40.7266,-74.0075,40.63983,-73.77874,6.15,0.20943089430894313,23,41,21,0
1741914,2.0,2.415,186,113,9.5,2.5,3.2,0.0,2.5,0.0,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,40.7498,-73.9917,40.75801217,-73.96019998,13.1,0.18435114503816794,12,42,16,0
1542184,1.0,1.8032000000000004,229,137,6.0,0.0,1.4,0.0,2.5,0.0,Upper East Side South,Upper East Side North,40.7736,-73.9566,40.7641,-73.956,5.533333333333333,0.3258795180722892,15,48,14,0
1182529,1.0,1.3524,43,239,5.5,1.0,0.0,0.0,2.5,0.0,Times Sq/Theatre District,Lincoln Square East,40.75888,-73.98482,40.7742,-73.9849,5.6,0.24150000000000002,17,38,11,0
2544369,1.0,1.2075,230,186,7.0,0.0,2.06,0.0,2.5,0.0,Kips Bay,Kips Bay,40.73955,-73.97708,40.73955,-73.97708,8.433333333333334,0.1431818181818182,11,56,23,0
4230,1.0,16.8728,263,181,32.0,0.5,5.37,0.0,2.5,0.0,West Chelsea/Hudson Yards,Manhattan Valley,40.75341588,-74.00002199,40.797045,-73.969725,27.2,0.6203235294117648,0,35,1,0
2690823,1.0,12.606300000000001,138,162,32.0,1.0,8.57,6.55,2.5,1.25,Upper West Side South,Midtown East,40.787,-73.9754,40.7509,-73.96442,39.733333333333334,0.3172726510067114,16,14,24,0
1279897,1.0,2.7209,236,140,15.0,0.0,3.66,0.0,2.5,0.0,Union Sq,Midtown Center,40.7359,-73.9911,40.7588,-73.97291,23.433333333333334,0.11611237553342815,13,13,12,0
1235775,1.0,10.6582,249,166,20.0,0.5,4.76,0.0,2.5,0.0,Union Sq,Midtown Center,40.7359,-73.9911,40.7588,-73.97291,18.316666666666666,0.5818853503184714,5,47,12,0
2822143,1.0,4.025,170,142,17.0,3.5,0.0,0.0,2.5,0.0,Alphabet City,Clinton West,40.72599,-73.98057,40.7629,-73.994,26.6,0.1513157894736842,18,35,25,0
1134505,3.0,11.2056,161,231,26.5,0.0,5.96,0.0,2.5,0.0,Times Sq/Theatre District,Lincoln Square East,40.75888,-73.98482,40.7742,-73.9849,28.8,0.38908333333333334,11,26,11,0
2361127,1.0,17.227,43,33,37.5,2.5,12.2,0.0,2.5,0.0,Midtown East,Clinton East,40.7509,-73.96442,40.7638,-73.9918,47.0,0.36653191489361703,15,6,21,0
2038881,1.0,5.216400000000001,230,211,16.0,0.5,2.97,0.0,2.5,0.0,Sutton Place/Turtle Bay North,Upper East Side South,40.75801217,-73.96019998,40.7736,-73.9566,22.883333333333333,0.22795630007283327,21,3,18,0
320951,1.0,1.8354,107,90,7.5,0.0,0.0,0.0,2.5,0.0,East Village,Washington Heights South,40.7265,-73.9815,40.84231,-73.93924,9.9,0.1853939393939394,9,17,4,0
720576,1.0,3.059,229,236,10.5,2.5,2.75,0.0,2.5,0.0,Murray Hill,West Village,40.7479,-73.9757,40.7347,-74.0048,13.183333333333334,0.2320353982300885,14,32,7,0
750175,1.0,14.3934,138,141,26.0,0.0,7.42,6.55,2.5,1.25,Murray Hill,West Village,40.7479,-73.9757,40.7347,-74.0048,17.933333333333334,0.8026059479553903,18,50,7,0
268025,1.0,4.186000000000001,68,239,13.0,3.5,3.45,0.0,2.5,0.0,East Village,East Chelsea,40.7265,-73.9815,40.742352,-74.00621,16.95,0.24696165191740418,18,25,3,0
2101913,1.0,2.5760000000000005,186,43,10.5,2.5,3.45,0.0,2.5,0.0,JFK Airport,Upper East Side South,40.63983,-73.77874,40.7736,-73.9566,17.233333333333334,0.14947775628626694,13,27,19,0
941421,1.0,6.279,236,170,14.5,1.0,3.76,0.0,2.5,0.0,Upper East Side North,Flatiron,40.7641,-73.956,40.7401,-73.9903,14.133333333333333,0.4442688679245283,16,28,9,0
1954088,1.0,2.0447,161,237,7.5,0.0,2.16,0.0,2.5,0.0,Midtown Center,Upper West Side South,40.7588,-73.97291,40.787,-73.9754,8.716666666666667,0.23457361376673042,9,9,18,0
3324423,4.0,2.4633000000000003,230,50,8.0,0.0,0.0,0.0,2.5,0.0,TriBeCa/Civic Center,Times Sq/Theatre District,40.71626,-74.01257993,40.75888,-73.98482,9.016666666666667,0.27319408502772646,18,33,30,0
3103325,2.0,2.4955000000000003,249,144,8.0,0.0,0.0,0.0,2.5,0.0,Greenwich Village North,Lincoln Square West,40.73211001,-73.99648007,40.77677997,-73.98296006,9.833333333333334,0.25377966101694915,10,18,28,0
2792295,1.0,4.8139,234,229,18.0,0.0,4.26,0.0,2.5,0.0,Lenox Hill West,Murray Hill,40.7708,-73.9567,40.7479,-73.9757,27.35,0.1760109689213894,14,28,25,0
737841,1.0,3.3971,236,237,11.5,0.0,2.96,0.0,2.5,0.0,Murray Hill,West Village,40.7479,-73.9757,40.7347,-74.0048,13.266666666666667,0.25606281407035175,16,1,7,0
1439822,1.0,4.4436,100,79,14.5,1.0,2.82,0.0,2.5,0.0,Upper East Side South,Upper East Side North,40.7736,-73.9566,40.7641,-73.956,20.566666666666666,0.2160583468395462,18,31,13,0
1873810,1.0,14.6671,170,138,32.0,0.0,0.0,6.55,2.5,0.0,Midtown Center,Lenox Hill East,40.7588,-73.97291,40.7662,-73.9602,40.266666666666666,0.36424917218543046,15,36,17,0
783399,3.0,2.0930000000000004,148,113,7.0,0.5,0.0,0.0,2.5,0.0,Murray Hill,East Village,40.7479,-73.9757,40.7265,-73.9815,7.233333333333333,0.2893548387096775,23,15,7,0
1776358,2.0,3.3327,43,230,12.5,1.0,2.0,0.0,2.5,0.0,LaGuardia Airport,Yorkville East,40.77013003,-73.86703007,40.76955898,-73.9413803,18.05,0.1846371191135734,17,27,16,1
3155120,1.0,2.415,163,100,9.0,0.0,2.46,0.0,2.5,0.0,Washington Heights South,Meatpacking/West Village West,40.84231,-73.93924,40.741,-74.0076,11.966666666666667,0.20181058495821727,19,0,28,1
1058436,1.0,1.7710000000000004,141,237,8.0,1.0,0.0,0.0,2.5,0.0,Lincoln Square East,Penn Station/Madison Sq West,40.7742,-73.9849,40.7498,-73.9917,9.766666666666667,0.18133105802047783,17,31,10,0
3034734,1.0,1.449,113,158,7.0,0.0,1.8,0.0,2.5,0.0,Gramercy,Battery Park City,40.7368,-73.9845,40.71131,-74.0159,7.833333333333333,0.18497872340425534,15,38,27,0
2653088,1.0,13.7333,132,121,25.5,0.0,0.0,0.0,0.0,1.25,Upper West Side South,Midtown East,40.787,-73.9754,40.7509,-73.96442,22.733333333333334,0.6041041055718475,11,55,24,0
716763,1.0,0.805,116,152,5.0,0.0,0.0,0.0,0.0,0.0,Murray Hill,West Village,40.7479,-73.9757,40.7347,-74.0048,5.033333333333333,0.1599337748344371,13,59,7,0
2106551,1.0,3.5259,163,263,15.0,0.0,0.0,0.0,2.5,0.0,JFK Airport,Upper East Side South,40.63983,-73.77874,40.7736,-73.9566,23.35,0.15100214132762313,13,23,19,0
2199458,1.0,5.361300000000001,162,249,15.5,0.0,0.0,0.0,2.5,0.0,JFK Airport,Greenwich Village North,40.63983,-73.77874,40.73211001,-73.99648007,21.95,0.24425056947608206,8,33,20,0
837416,1.0,4.83,162,68,13.0,2.5,3.25,0.0,2.5,0.0,Upper East Side North,Yorkville West,40.7641,-73.956,40.7712,-73.9495,16.583333333333332,0.2912562814070352,15,36,8,0
1547968,1.0,5.699400000000001,186,141,17.0,0.0,4.06,0.0,2.5,0.0,Upper East Side South,Upper East Side North,40.7736,-73.9566,40.7641,-73.956,22.733333333333334,0.25070674486803524,15,1,14,0
3142519,1.0,0.483,43,230,3.5,2.5,3.0,0.0,2.5,0.0,East Elmhurst,Meatpacking/West Village West,40.76439,-73.87402,40.741,-74.0076,2.933333333333333,0.16465909090909092,17,10,28,0
480710,1.0,3.6869,229,75,10.5,0.0,1.2,0.0,2.5,0.0,East Chelsea,Upper West Side North,40.742352,-74.00621,40.91394506,-73.84871493,13.483333333333333,0.27344128553770086,14,54,5,1
2636713,1.0,1.3363,249,144,5.5,0.0,1.76,0.0,2.5,0.0,Upper West Side South,Midtown East,40.787,-73.9754,40.7509,-73.96442,5.933333333333334,0.2252191011235955,8,31,24,0
1328258,1.0,6.44,263,90,18.0,3.5,4.45,0.0,2.5,0.0,Flatiron,Midtown Center,40.7401,-73.9903,40.7588,-73.97291,29.083333333333332,0.22143266475644702,19,17,12,0
2872294,1.0,14.1519,138,264,31.5,0.0,8.52,6.55,2.5,1.25,Garment District,Central Harlem North,40.7544,-73.99185,40.7987,-73.9523,44.166666666666664,0.32042037735849055,8,8,26,0
1897345,1.0,1.4651,75,238,5.5,1.0,1.96,0.0,2.5,0.0,Midtown Center,Lenox Hill East,40.7588,-73.97291,40.7662,-73.9602,4.7,0.31172340425531914,18,51,17,0
1045834,1.0,1.127,234,113,5.5,3.5,0.0,0.0,2.5,0.0,Lincoln Square East,Penn Station/Madison Sq West,40.7742,-73.9849,40.7498,-73.9917,5.533333333333333,0.20367469879518071,15,42,10,0
3384715,2.0,5.957000000000001,231,255,20.0,2.5,5.8,0.0,2.5,0.0,Little Italy/NoLiTa,SoHo,40.722542,-73.9951515,40.7252,-74.00415,28.366666666666667,0.21000000000000002,12,56,31,0
2547170,1.0,27.4022,132,229,52.0,0.0,5.66,0.0,2.5,1.25,Kips Bay,Kips Bay,40.73955,-73.97708,40.73955,-73.97708,57.016666666666666,0.48059982461268635,11,55,23,0
231890,1.0,1.8032000000000004,164,68,10.5,0.0,7.0,0.0,2.5,0.0,Midtown North,East Chelsea,40.754932,-73.984016,40.742352,-74.00621,15.75,0.11448888888888892,13,43,3,0
62984,2.0,10.143,249,74,23.0,2.5,5.26,0.0,2.5,0.0,Upper West Side North,Woodside,40.91394506,-73.84871493,40.7533,-73.9069,27.633333333333333,0.3670566948130278,17,19,1,0
111752,1.0,17.436300000000003,138,161,32.0,0.0,8.37,6.55,2.5,1.25,Upper West Side North,Midtown South,40.91394506,-73.84871493,40.754932,-73.984016,29.2,0.5971335616438357,9,26,2,0
1326771,1.0,2.6565,141,236,7.0,1.0,0.0,0.0,2.5,0.0,Flatiron,Midtown Center,40.7401,-73.9903,40.7588,-73.97291,6.65,0.39947368421052626,19,0,12,0
2273939,1.0,5.7316,236,170,11.0,1.0,3.06,0.0,2.5,0.0,SoHo,Lenox Hill West,40.7252,-74.00415,40.7708,-73.9567,14.4,0.39802777777777776,19,50,20,0
1587982,1.0,1.6905000000000001,113,164,6.0,0.5,2.45,0.0,2.5,0.0,Greenwich Village South,TriBeCa/Civic Center,40.73211001,-73.99648007,40.71626,-74.01257993,5.783333333333333,0.2923054755043228,21,4,14,0
2213349,1.0,3.4454000000000002,43,238,10.0,0.0,2.66,0.0,2.5,0.0,JFK Airport,Lenox Hill West,40.63983,-73.77874,40.7708,-73.9567,11.2,0.30762500000000004,11,15,20,0
810578,1.0,3.7191000000000005,233,43,10.5,0.0,3.45,0.0,2.5,0.0,Manhattan Valley,East Village,40.797045,-73.969725,40.7265,-73.9815,11.583333333333334,0.32107338129496404,10,28,8,0
1257169,2.0,10.851400000000002,132,138,23.0,0.0,0.0,0.0,0.0,1.25,Union Sq,Midtown Center,40.7359,-73.9911,40.7588,-73.97291,23.583333333333332,0.46013003533568914,10,28,12,0
2678721,1.0,1.2880000000000003,162,170,5.5,2.5,2.0,0.0,2.5,0.0,Upper West Side South,Midtown East,40.787,-73.9754,40.7509,-73.96442,5.216666666666667,0.2469009584664537,15,32,24,1
1984821,1.0,1.0465000000000002,239,238,5.5,0.0,2.2,0.0,2.5,0.0,Midtown Center,Upper West Side South,40.7588,-73.97291,40.787,-73.9754,5.9,0.17737288135593224,14,24,18,1
2217275,1.0,11.8979,231,236,28.0,0.0,6.26,0.0,2.5,0.0,JFK Airport,Lenox Hill West,40.63983,-73.77874,40.7708,-73.9567,35.7,0.33327450980392154,11,38,20,0
2804171,1.0,3.0268,239,237,10.0,1.0,0.0,0.0,2.5,0.0,Lenox Hill West,Williamsburg (South Side),40.7708,-73.9567,40.7082,-73.9571,12.916666666666666,0.23433290322580647,16,5,25,1
249915,2.0,2.3989000000000003,238,142,9.0,1.0,2.0,0.0,2.5,0.0,East Village,East Chelsea,40.7265,-73.9815,40.742352,-74.00621,9.85,0.24354314720812187,16,18,3,0
2650193,1.0,5.2969,246,231,13.0,0.0,0.0,0.0,2.5,0.0,Upper West Side South,Midtown East,40.787,-73.9754,40.7509,-73.96442,18.966666666666665,0.27927416520210896,10,29,24,0
984934,2.0,19.3844,142,181,38.0,0.5,10.0,0.0,2.5,0.0,Lincoln Square East,West Chelsea/Hudson Yards,40.7742,-73.9849,40.75341588,-74.00002199,34.96666666666667,0.5543679694947569,23,29,9,0
1431497,3.0,1.61,142,239,6.0,1.0,2.58,0.0,2.5,0.0,Upper East Side South,Upper East Side North,40.7736,-73.9566,40.7641,-73.956,5.65,0.2849557522123894,16,55,13,0
21471,1.0,4.025,239,100,13.0,2.5,4.05,0.0,2.5,0.0,West Chelsea/Hudson Yards,Manhattan Valley,40.75341588,-74.00002199,40.797045,-73.969725,16.633333333333333,0.24198396793587176,9,24,1,0
3124404,2.0,3.5420000000000007,246,162,13.0,2.5,0.0,0.0,2.5,0.0,Greenwich Village North,Financial District South,40.73211001,-73.99648007,40.7077,-74.0083,18.866666666666667,0.1877385159010601,14,18,28,0
3310398,1.0,1.8515,239,238,5.5,1.0,1.0,0.0,2.5,0.0,TriBeCa/Civic Center,Times Sq/Theatre District,40.71626,-74.01257993,40.75888,-73.98482,3.9,0.4747435897435897,16,42,30,0
1578394,1.0,4.186000000000001,24,142,12.0,3.0,3.95,0.0,2.5,0.0,Greenwich Village South,TriBeCa/Civic Center,40.73211001,-73.99648007,40.71626,-74.01257993,14.933333333333334,0.2803125000000001,20,17,14,0
1665630,1.0,2.0125,186,246,7.0,0.0,0.0,0.0,2.5,0.0,Penn Station/Madison Sq West,Gramercy,40.7498,-73.9917,40.7368,-73.9845,8.016666666666667,0.251039501039501,16,14,15,0
3020610,2.0,1.7388000000000001,237,48,8.5,0.0,2.36,0.0,2.5,0.0,Gramercy,Hudson Sq,40.7368,-73.9845,40.7266,-74.0075,12.566666666666666,0.1383660477453581,13,30,27,0
1195771,1.0,3.7996,237,24,10.0,1.0,2.86,0.0,2.5,0.0,Times Sq/Theatre District,Lincoln Square East,40.75888,-73.98482,40.7742,-73.9849,10.566666666666666,0.359583596214511,19,42,11,0
3396838,1.0,2.5277000000000003,186,161,9.0,0.0,1.0,0.0,2.5,0.0,Chinatown,SoHo,40.7158,-73.997,40.7252,-74.00415,11.9,0.21241176470588238,14,24,31,0
1309750,1.0,1.127,230,163,6.0,3.5,2.05,0.0,2.5,0.0,Flatiron,Midtown Center,40.7401,-73.9903,40.7588,-73.97291,6.566666666666666,0.1716243654822335,17,43,12,0
2256163,1.0,6.118,246,148,22.5,3.5,5.35,0.0,2.5,0.0,JFK Airport,Lenox Hill West,40.63983,-73.77874,40.7708,-73.9567,36.11666666666667,0.16939547761882787,17,6,20,1
3314108,1.0,1.2075,107,234,5.0,0.0,2.49,0.0,2.5,0.0,TriBeCa/Civic Center,Times Sq/Theatre District,40.71626,-74.01257993,40.75888,-73.98482,4.416666666666667,0.2733962264150943,16,17,30,0
1265256,1.0,2.5116,262,237,10.0,0.0,2.66,0.0,2.5,0.0,Union Sq,Midtown Center,40.7359,-73.9911,40.7588,-73.97291,14.283333333333333,0.17584130688448074,11,26,12,1
359546,1.0,24.150000000000002,10,141,52.0,2.5,0.0,6.55,2.5,0.0,West Village,Central Park,40.7347,-74.0048,40.76748004,-73.97069005,51.916666666666664,0.46516853932584273,15,5,4,0
2445776,1.0,9.048200000000001,186,166,21.0,0.0,0.0,0.0,2.5,0.0,Yorkville East,JFK Airport,40.76955898,-73.9413803,40.63983,-73.77874,25.25,0.3583445544554456,10,26,22,0
1946602,1.0,6.601,231,142,18.5,2.5,5.45,0.0,2.5,0.0,Midtown Center,Upper West Side South,40.7588,-73.97291,40.787,-73.9754,24.066666666666666,0.2742797783933518,7,58,18,0
44669,1.0,2.254,79,107,6.5,2.5,1.95,0.0,2.5,0.0,West Chelsea/Hudson Yards,East Harlem North,40.75341588,-74.00002199,40.795,-73.939,5.35,0.4213084112149533,14,21,1,0
1486582,1.0,3.22,229,145,10.0,3.0,2.75,0.0,2.5,0.0,Upper East Side South,Upper East Side North,40.7736,-73.9566,40.7641,-73.956,13.466666666666667,0.23910891089108913,0,32,14,0
1656721,1.0,1.3202,239,238,5.0,0.0,0.0,0.0,2.5,0.0,Penn Station/Madison Sq West,Gramercy,40.7498,-73.9917,40.7368,-73.9845,4.483333333333333,0.29446840148698883,15,39,15,0
1215032,1.0,3.5581,68,125,9.5,0.5,2.66,0.0,2.5,0.0,Union Sq,Steinway,40.7359,-73.9911,40.77376,-73.90494,10.516666666666667,0.3383296354992076,21,41,11,0
394502,1.0,1.5939,238,239,5.5,1.0,1.96,0.0,2.5,0.0,West Village,Morningside Heights,40.7347,-74.0048,40.81,-73.9625,4.35,0.36641379310344835,19,49,4,0
652644,1.0,2.415,186,161,10.0,3.0,2.75,0.0,2.5,0.0,Clinton East,Union Sq,40.7638,-73.9918,40.7359,-73.9911,14.766666666666667,0.16354401805869073,20,14,6,0
2267962,1.0,1.0143,79,79,6.5,1.0,2.7,0.0,2.5,0.0,SoHo,Lenox Hill West,40.7252,-74.00415,40.7708,-73.9567,7.6,0.13346052631578947,19,4,20,0
2975563,1.0,27.531000000000002,132,178,48.0,1.75,0.0,0.0,0.0,1.25,Central Park,Little Italy/NoLiTa,40.76748004,-73.97069005,40.722542,-73.9951515,31.466666666666665,0.8749258474576272,23,1,26,0
3012533,2.0,3.22,236,74,12.0,0.0,3.06,0.0,2.5,0.0,Gramercy,Stuy Town/Peter Cooper Village,40.7368,-73.9845,40.73472,-73.9775,16.416666666666668,0.19614213197969543,12,48,27,0
589984,1.0,1.7710000000000004,246,163,7.0,2.5,2.05,0.0,2.5,0.0,Clinton East,Midtown North,40.7638,-73.9918,40.754932,-73.984016,8.25,0.2146666666666667,12,59,6,0
688996,1.0,24.117800000000003,132,112,43.0,0.0,8.76,0.0,0.0,1.25,Murray Hill,Union Sq,40.7479,-73.9757,40.7359,-73.9911,40.21666666666667,0.5996966431827601,8,39,7,0
873009,1.0,18.7082,138,181,34.0,0.5,8.82,0.0,0.0,1.25,Upper East Side North,Yorkville West,40.7641,-73.956,40.7712,-73.9495,32.46666666666667,0.5762279260780288,20,41,8,0
84143,2.0,5.474,234,87,13.0,3.0,0.0,0.0,2.5,0.0,Upper West Side North,East Harlem South,40.91394506,-73.84871493,40.795,-73.939,14.983333333333333,0.3653392658509455,20,40,1,0
3298890,1.0,5.699400000000001,137,236,13.5,0.0,3.36,0.0,2.5,0.0,TriBeCa/Civic Center,Times Sq/Theatre District,40.71626,-74.01257993,40.75888,-73.98482,15.266666666666667,0.3733231441048035,14,50,30,0
2111535,1.0,14.441700000000003,143,94,34.5,0.0,0.0,0.0,2.5,0.0,JFK Airport,Upper East Side South,40.63983,-73.77874,40.7736,-73.9566,48.56666666666667,0.2973582704186685,14,39,19,0
559945,1.0,31.942400000000003,261,132,52.0,0.0,0.0,0.0,2.5,0.0,East Chelsea,Midtown North,40.742352,-74.00621,40.754932,-73.984016,34.96666666666667,0.9135100095328885,3,36,6,0
183320,1.0,5.425700000000001,263,145,11.5,0.5,3.06,0.0,2.5,0.0,Midtown North,Greenpoint,40.754932,-73.984016,40.7305,-73.9515,9.233333333333333,0.587620938628159,22,35,2,0
8683,2.0,1.449,114,148,6.5,3.0,1.0,0.0,2.5,0.0,West Chelsea/Hudson Yards,Manhattan Valley,40.75341588,-74.00002199,40.797045,-73.969725,6.833333333333333,0.2120487804878049,1,34,1,0
979591,1.0,5.0876,162,125,12.5,0.5,3.26,0.0,2.5,0.0,Lincoln Square East,West Chelsea/Hudson Yards,40.7742,-73.9849,40.75341588,-74.00002199,14.316666666666666,0.35536204889406287,21,54,9,0
2245475,1.0,12.1233,141,255,30.0,0.0,6.7,0.0,2.5,0.0,JFK Airport,Lenox Hill West,40.63983,-73.77874,40.7708,-73.9567,36.8,0.32943750000000005,16,1,20,0
94134,2.0,2.737,162,137,7.0,3.0,2.15,0.0,2.5,0.0,Upper West Side North,East Harlem South,40.91394506,-73.84871493,40.795,-73.939,6.7,0.4085074626865672,23,22,1,0
2170818,1.0,4.347,239,162,12.0,3.0,2.0,0.0,2.5,0.0,JFK Airport,Greenwich Village North,40.63983,-73.77874,40.73211001,-73.99648007,13.433333333333334,0.3235980148883375,22,48,19,0
3283093,3.0,3.6869,90,50,9.0,0.0,2.46,0.0,2.5,0.0,TriBeCa/Civic Center,Times Sq/Theatre District,40.71626,-74.01257993,40.75888,-73.98482,7.85,0.46966878980891724,10,35,30,0
1582017,1.0,7.212800000000001,79,236,16.0,0.5,4.95,0.0,2.5,0.0,Greenwich Village South,TriBeCa/Civic Center,40.73211001,-73.99648007,40.71626,-74.01257993,19.183333333333334,0.37599304952215473,19,47,14,1
2614690,2.0,2.4472,229,137,6.5,0.5,0.0,0.0,2.5,0.0,Yorkville West,Midtown East,40.7712,-73.9495,40.7509,-73.96442,6.066666666666666,0.4033846153846154,21,33,23,0
1223207,2.0,5.796,90,239,13.5,3.0,1.73,0.0,2.5,0.0,Union Sq,Midtown Center,40.7359,-73.9911,40.7588,-73.97291,15.316666666666666,0.37841131664853106,22,56,11,0
1790024,2.0,29.3825,132,68,52.0,4.5,6.0,6.55,2.5,1.25,LaGuardia Airport,Yorkville East,40.77013003,-73.86703007,40.76955898,-73.9413803,46.7,0.6291755888650963,19,42,16,0
1705344,2.0,2.3506,125,68,7.0,0.5,2.16,0.0,2.5,0.0,Penn Station/Madison Sq West,Sutton Place/Turtle Bay North,40.7498,-73.9917,40.75801217,-73.96019998,7.066666666666666,0.33263207547169815,0,29,16,0
1026353,1.0,2.8014,237,75,11.0,0.0,2.86,0.0,2.5,0.0,Lincoln Square East,West Chelsea/Hudson Yards,40.7742,-73.9849,40.75341588,-74.00002199,15.2,0.18430263157894738,12,46,10,1
2043729,1.0,2.2057,79,137,6.5,0.5,2.06,0.0,2.5,0.0,Sutton Place/Turtle Bay North,Upper East Side South,40.75801217,-73.96019998,40.7736,-73.9566,6.216666666666667,0.35480428954423593,21,8,18,0
482343,1.0,1.5617,43,239,7.0,0.5,2.16,0.0,2.5,0.0,East Chelsea,Upper West Side North,40.742352,-74.00621,40.91394506,-73.84871493,7.816666666666666,0.19979104477611942,15,31,5,0
1614885,2.0,21.735000000000003,48,259,37.5,3.0,10.3,0.0,2.5,0.0,Clinton West,TriBeCa/Civic Center,40.7629,-73.994,40.71626,-74.01257993,24.1,0.9018672199170125,3,53,15,0
673695,1.0,19.191200000000002,138,132,32.5,0.5,0.0,0.0,0.0,1.25,Clinton East,Union Sq,40.7638,-73.9918,40.7359,-73.9911,19.883333333333333,0.9651902766135794,0,25,7,0
494800,3.0,1.61,161,141,9.0,2.5,0.0,0.0,2.5,0.0,East Chelsea,Greenwich Village South,40.742352,-74.00621,40.73211001,-73.99648007,12.0,0.13416666666666668,16,14,5,0
3176486,1.0,8.5652,48,152,17.0,0.5,5.2,0.0,2.5,0.0,Lenox Hill East,Flatbush/Ditmas Park,40.7662,-73.9602,40.64031,-73.96183,12.333333333333334,0.6944756756756757,0,22,29,0
